date,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345,T2400
20170509,2314.3748,2262.71722,2206.42345,2157.559915,2121.3101,2100.44772,2039.767135,2029.973015,2001.51016,2004.4278,2026.13435,1992.34969,1956.15108,1943.11138,1931.656375,1910.80625,1909.71014,1907.69861,1930.460515,1892.36257,1932.357285,1929.20167,2018.0375,2094.977525,2182.06735,2318.76399,2449.544125,2536.97405,2562.65331,2614.937415,2638.418565,2692.25535,2750.87434,2877.342425,2956.13324,3056.55128,3109.469225,3155.07293,3232.0976,3271.41202,3349.4644,3362.77523,3376.41856,3392.7749,3401.61484,3462.29191,3479.26138,3445.93994,3351.44971,3305.46838,3209.51838,3142.669825,3089.01848,3068.46637,3065.04466,3083.605,3086.312025,3141.397395,3168.636175,3192.732925,3172.572785,3248.29586,3216.48473,3220.641265,3229.37167,3276.987,3312.45259,3348.29514,3336.51666,3356.59187,3368.916885,3323.07283,3312.98535,3321.9011,3306.40546,3329.14903,3308.17208,3300.89679,3354.041785,3434.497285,3476.227175,3495.159725,3456.86285,3500.33485,3431.946915,3379.08388,3314.105115,3225.845365,3150.35751,2998.60565,2895.660325,2809.92976,2693.389175,2595.967815,2510.230695,2430.44257,2393.727884
20170510,2328.115125,2253.15015,2192.289635,2177.2708,2134.34201,2129.005385,2086.38506,2082.59855,2023.67442,2032.48491,1997.55056,1974.89363,1952.19965,1905.696295,1915.86462,1905.686225,1877.66911,1881.471485,1876.47268,1896.05275,1912.029945,1950.95439,1996.97695,2113.52846,2188.38903,2325.84415,2420.713145,2496.83465,2560.181315,2603.626715,2597.023075,2685.37887,2752.31245,2897.319975,2987.2541,3068.247395,3138.47624,3180.20385,3258.38885,3321.853315,3396.27964,3454.96171,3450.278685,3481.89915,3505.49525,3560.286215,3531.2203,3482.33539,3400.55255,3381.13949,3280.77237,3240.51631,3166.47939,3177.97363,3162.816,3217.43967,3200.6032,3240.80397,3272.0546,3319.1214,3352.82208,3309.719725,3296.04381,3310.16689,3329.09317,3353.591865,3344.8892,3411.55925,3391.73845,3441.472375,3449.83551,3443.36316,3417.15931,3386.731475,3351.94238,3353.500475,3324.72241,3376.652735,3398.863925,3476.77846,3490.7237,3485.664,3463.3675,3442.977935,3394.85654,3363.670985,3271.346565,3192.7904,3128.99961,2973.8458,2883.42328,2785.98862,2670.84292,2638.895465,2551.086775,2485.02748,2364.30851
20170511,2364.30851,2323.30613,2246.608735,2205.004245,2149.59464,2117.358005,2093.19903,2109.426265,2031.49843,2001.34733,2027.44402,2004.270385,2016.92125,1981.56529,1998.027175,1983.888325,1943.8995,1927.76527,1951.286985,1922.66092,1934.95829,1962.27839,2030.13385,2104.100185,2190.288365,2323.194125,2454.33241,2538.3012,2572.8565,2644.65275,2701.237125,2704.440335,2786.597475,2930.9305,3021.16511,3107.592595,3157.1483,3218.0604,3294.325165,3318.36349,3393.34433,3434.9606,3484.19036,3491.05962,3468.43385,3535.43146,3568.16409,3504.92145,3408.27833,3323.29855,3265.83742,3231.35546,3170.98771,3178.76555,3152.60008,3190.67798,3246.90658,3292.462975,3320.64843,3357.192175,3354.438885,3350.69465,3349.460885,3388.302775,3421.46186,3441.97198,3478.112545,3486.288435,3457.72241,3483.948965,3475.933815,3460.33947,3395.73187,3381.273155,3360.40745,3338.5109,3349.31012,3354.71125,3371.202775,3478.088225,3517.82283,3547.38626,3531.63754,3522.29714,3466.47001,3439.5263,3386.99149,3268.551285,3201.28568,3060.409895,2954.644685,2866.094615,2767.221085,2685.652565,2608.45414,2530.16958,2427.6813
20170512,2427.6813,2363.11018,2299.1026,2227.04282,2234.75321,2170.167365,2140.70834,2126.48874,2077.295175,2036.77074,2015.312235,2017.569435,2010.562235,2002.763305,1997.58628,1991.22375,1972.228975,1954.316535,1954.82735,1984.81068,1980.26075,2011.5357,2080.1238,2154.76055,2265.38102,2400.1617,2474.59553,2551.44369,2602.59017,2624.314485,2663.16844,2728.53756,2771.12055,2918.587625,3039.08173,3124.0408,3223.97092,3281.146195,3328.6556,3353.688575,3434.555235,3528.9327,3530.506375,3526.15509,3571.609455,3644.89825,3648.3819,3627.01545,3508.2398,3434.44988,3374.67949,3346.388015,3265.07951,3283.221375,3293.629385,3278.621,3345.08756,3385.99019,3422.5954,3441.34859,3473.038785,3453.686715,3463.441125,3507.853435,3529.40656,3537.29574,3559.91068,3585.02925,3562.34667,3598.39309,3571.2913,3540.38077,3502.479,3485.47134,3465.15749,3442.66339,3388.8552,3405.12984,3460.07385,3543.1333,3577.18225,3603.56964,3581.00885,3597.20882,3514.0006,3479.67957,3439.03268,3361.1513,3278.53949,3158.133735,3083.253785,2963.052565,2877.00052,2821.80058,2745.50209,2638.12682,2538.41349
20170513,2538.41349,2423.343125,2360.17012,2318.98895,2321.790025,2252.07475,2240.77735,2184.08895,2210.18431,2175.541325,2147.32984,2077.48622,2058.32225,2055.33982,2033.60534,2062.608175,2003.19888,1991.24522,1995.948385,2021.914925,2015.76852,2029.20114,2123.531295,2151.8868,2256.008985,2345.984435,2432.62111,2451.88293,2509.89563,2520.63367,2588.2332,2672.97415,2718.10865,2826.67237,2941.85664,3022.884895,3100.248715,3178.64433,3274.352935,3296.04191,3389.452465,3441.040125,3457.44634,3522.475645,3542.203725,3664.72171,3640.4684,3618.221775,3510.30605,3491.1246,3446.84073,3349.039465,3372.75422,3395.70755,3374.40019,3382.47785,3357.65112,3413.141285,3432.216145,3406.427445,3361.782385,3465.992635,3391.08998,3394.082575,3436.22695,3463.1091,3470.437875,3520.602625,3477.75886,3525.3303,3517.178065,3483.78433,3417.00902,3436.409065,3445.43017,3381.39238,3384.513035,3370.605985,3453.63684,3543.976615,3571.49878,3558.352585,3570.257225,3504.293025,3481.19102,3437.051265,3416.62864,3350.47748,3273.416995,3153.820735,3057.844515,2963.248265,2849.63843,2799.045135,2728.7515,2638.22885,2516.13067
20170514,2516.13067,2461.38711,2402.3866,2345.1263,2283.750125,2248.8115,2244.192885,2204.1995,2125.291265,2148.19073,2134.82651,2090.21546,2098.64899,2044.675975,2033.18145,2014.348365,2000.020465,1995.36974,2000.458985,2017.519085,1995.909625,2023.382865,2060.022085,2137.62103,2134.45563,2234.038905,2334.84274,2336.194685,2356.65873,2431.82767,2481.535185,2552.9939,2604.33779,2724.9914,2774.238925,2891.8437,2945.05776,2999.62386,3050.21136,3097.93005,3148.15066,3216.38935,3176.16958,3215.269395,3216.23545,3315.007615,3274.36006,3270.267175,3239.95296,3168.357635,3109.72088,3070.92915,3069.03105,3048.90112,3031.33866,3054.500515,3008.50161,3043.601925,3038.746665,3066.258855,3032.356585,3098.562085,3078.27645,3058.347065,3087.699215,3144.18593,3158.47697,3199.4803,3214.925685,3226.93036,3259.003975,3235.17883,3182.564505,3192.990565,3138.88284,3149.1094,3151.66509,3173.1691,3183.25715,3271.74395,3333.042985,3330.58961,3309.730175,3291.04472,3254.57555,3250.36496,3190.891825,3078.15751,3003.17496,2862.15753,2750.32581,2681.513225,2580.338225,2540.592885,2443.868065,2340.04551,2289.03849
20170515,2289.03849,2187.97616,2146.57212,2109.83353,2108.86339,2022.0959,1980.218,1977.48086,1958.30948,1943.614215,1942.01546,1917.11843,1902.133795,1938.43016,1898.901895,1914.38623,1920.793125,1858.151835,1844.180565,1875.464065,1876.329325,1916.209185,1991.93017,2067.972065,2124.199335,2300.748285,2424.514,2479.34705,2554.748265,2570.592365,2632.594685,2681.8101,2758.400335,2917.33657,2972.11927,3085.657285,3195.70861,3233.03905,3320.25475,3334.746525,3428.779425,3490.129,3491.8523,3521.002005,3526.35896,3581.71033,3564.69317,3561.701715,3487.5146,3398.48003,3371.94615,3253.867135,3227.29725,3214.81273,3213.314485,3240.2144,3242.83868,3306.32281,3266.466415,3311.507055,3272.59781,3299.36273,3294.700415,3302.78805,3277.454115,3345.316035,3367.883095,3387.41728,3385.373925,3439.7448,3442.27674,3438.56015,3394.93938,3379.979635,3356.88276,3320.287335,3313.214775,3299.71366,3314.37748,3348.48685,3446.11835,3429.29195,3378.878205,3354.588035,3305.81285,3253.40306,3193.28326,3100.30087,2988.08307,2907.07353,2785.45415,2683.04586,2622.20159,2508.69768,2451.60211,2439.405915,2327.1162
20170516,2327.1162,2271.915215,2217.95588,2143.97121,2160.07504,2080.71641,2109.59052,2096.2548,2022.72974,2029.484335,2020.66615,1981.169615,1984.24201,1982.55139,1937.55863,1921.004975,1916.85718,1909.59861,1901.450175,1933.12593,1938.5567,1967.17564,2035.02407,2109.805315,2193.6336,2351.68814,2463.72335,2535.451865,2587.13671,2656.76202,2654.32299,2680.7043,2788.004425,2865.9828,3044.48514,3106.669575,3154.947435,3229.96124,3332.51184,3308.6676,3402.219515,3451.9922,3440.10428,3521.422475,3517.02407,3592.393935,3629.60534,3558.828725,3464.97984,3428.967525,3375.77845,3284.02365,3203.61641,3245.28189,3216.94681,3247.682635,3253.04985,3312.093585,3332.34464,3391.3499,3378.168935,3404.419905,3411.07817,3419.613635,3409.6127,3457.05418,3507.70989,3521.422285,3523.776385,3523.30832,3525.61625,3473.08315,3478.34102,3447.80099,3390.45538,3388.26905,3357.72047,3381.03575,3418.781435,3481.492075,3541.786675,3562.51881,3566.10658,3576.55126,3499.679635,3445.129495,3408.4746,3312.13985,3200.89295,3101.755605,3004.076985,2867.138,2765.075225,2703.97512,2630.43543,2557.577175,2453.087625
20170517,2453.087625,2362.85577,2320.026635,2285.43191,2231.7438,2232.86043,2191.97148,2142.9796,2122.826015,2119.504245,2074.88303,2061.23096,2047.94654,2025.945965,2035.33073,2003.07785,1966.793835,1969.906415,1981.86074,2014.894615,2013.53165,2060.87148,2084.03286,2184.246935,2284.03731,2423.269975,2540.00683,2607.6189,2636.918705,2679.963015,2706.032535,2782.23555,2826.09534,3001.08325,3107.688165,3181.69174,3249.95228,3312.33897,3403.964,3437.80813,3500.19843,3602.61223,3598.89735,3646.722535,3699.51755,3750.61577,3766.23225,3716.31583,3637.2403,3573.282405,3486.167595,3423.83686,3338.95455,3368.89285,3375.38154,3396.02827,3437.838435,3491.85325,3508.832885,3554.88423,3524.473115,3571.86966,3568.343545,3571.206085,3608.417965,3658.617485,3650.5251,3664.31245,3651.360055,3691.650125,3668.42595,3653.571275,3603.01066,3583.619165,3555.498595,3510.96155,3469.96335,3509.321565,3517.736855,3586.66895,3641.648015,3670.0742,3680.66955,3650.89275,3611.07198,3553.49704,3495.088285,3383.53805,3312.4144,3159.29226,3065.23789,2967.563165,2877.37653,2803.734335,2754.83394,2633.56283,2561.75594
20170518,2541.10161,2445.71306,2403.92237,2348.14445,2303.3187,2288.499935,2282.09665,2240.88299,2175.277605,2166.29222,2129.446375,2127.456125,2104.72082,2102.6046,2070.44007,2062.628315,2077.481375,2053.07521,2035.829575,2062.658715,2074.13063,2117.34005,2167.094685,2247.96809,2333.0518,2450.77314,2558.757265,2638.435475,2674.96459,2735.662275,2800.72084,2807.21295,2894.132535,3045.96315,3105.515705,3258.26269,3298.79805,3356.927315,3478.84851,3478.06343,3554.38206,3590.68574,3602.20012,3630.39973,3639.15683,3718.666415,3718.010535,3648.334875,3572.64106,3504.24828,3417.4369,3358.34139,3277.37688,3296.52736,3249.304,3291.82676,3332.83655,3364.4174,3393.09315,3437.5636,3397.43275,3406.34945,3421.498245,3437.730135,3449.73025,3510.75464,3534.86298,3542.22092,3530.56385,3548.367325,3555.33206,3516.51145,3477.91732,3498.313535,3458.75525,3435.96209,3432.055025,3455.37477,3457.75623,3503.79969,3597.906025,3637.398,3626.3989,3585.498075,3522.026675,3495.20333,3433.76645,3361.627915,3285.503085,3131.04325,3002.53922,2878.10993,2807.48313,2783.44946,2665.1148,2612.72477,2486.70613
20170519,2486.70613,2438.35075,2342.931515,2321.91666,2281.133255,2257.8498,2236.1993,2193.27583,2158.79406,2166.11039,2150.61589,2106.20567,2105.16428,2092.19355,2064.74615,2034.64027,2033.814815,2037.352235,2055.08427,2041.08032,2043.71467,2065.0834,2148.52152,2190.145485,2293.9061,2439.70925,2528.28535,2556.00749,2616.43034,2689.49845,2726.751845,2779.512565,2880.02608,3027.816535,3121.27839,3189.06583,3289.39096,3360.6896,3406.6582,3450.292175,3554.97125,3589.91529,3602.80185,3686.3002,3698.23638,3790.91211,3795.5711,3751.884875,3639.6533,3610.52117,3525.131085,3480.37877,3412.26548,3423.676405,3447.4094,3435.40577,3450.04793,3510.68624,3541.982185,3575.295075,3551.74505,3617.977625,3582.62214,3613.21784,3638.06585,3655.46757,3733.71318,3718.31672,3716.27479,3731.651015,3740.558215,3663.33642,3627.425185,3594.75383,3569.7485,3587.328725,3546.46571,3548.866265,3567.51695,3577.081455,3679.11725,3688.14149,3705.17879,3671.97591,3660.550165,3590.846195,3543.460385,3471.48696,3372.18365,3247.306435,3127.16022,3075.059085,2976.0004,2875.435965,2768.1328,2710.476825,2639.496625
20170520,2639.496625,2528.133255,2462.894475,2413.65265,2391.7219,2317.089615,2296.07438,2252.45019,2236.98628,2210.93405,2161.703435,2191.78262,2155.54525,2118.548735,2128.704615,2096.783095,2066.952525,2091.90095,2087.170425,2089.910035,2063.8408,2143.2,2167.98455,2214.93754,2284.28545,2395.80215,2469.538015,2509.56085,2551.521685,2605.01153,2613.170985,2747.552,2761.08361,2877.85799,2987.54385,3092.61784,3171.556665,3276.88307,3324.685265,3361.573385,3445.53315,3490.91275,3559.431025,3584.312,3609.46914,3678.938365,3718.000085,3698.51625,3608.08024,3574.4909,3504.086115,3508.94375,3431.25617,3438.010765,3519.748385,3470.37318,3461.72495,3476.0367,3572.971565,3571.55255,3582.08444,3594.1027,3565.729715,3593.3351,3564.3544,3611.002915,3634.54325,3648.807405,3646.991765,3678.579075,3708.8418,3663.211875,3647.75585,3626.758095,3586.9188,3528.86962,3548.69764,3529.50004,3544.399935,3631.043545,3655.44458,3701.27505,3690.96375,3673.80333,3629.43909,3587.54238,3575.57618,3483.07221,3289.242,3210.7435,3191.50296,3069.86306,2975.777625,2931.014385,2847.876845,2766.8826,2671.7211
20170521,2671.7211,2583.257575,2535.605005,2446.22169,2425.578,2379.60617,2326.0674,2283.324335,2275.595135,2243.94218,2202.952625,2201.52335,2176.67059,2161.713125,2135.643415,2120.09334,2116.599525,2100.68218,2091.46775,2082.14673,2101.223015,2126.73669,2149.70294,2184.281515,2201.47889,2361.50145,2423.16519,2421.58667,2492.40005,2535.31991,2591.33305,2693.76015,2726.367,2788.370175,2873.8165,2990.77955,3079.31062,3184.79387,3253.999565,3306.91523,3394.731805,3422.8519,3450.04812,3530.073175,3512.953415,3639.16956,3671.063055,3641.884185,3597.297265,3550.30979,3485.575935,3500.95482,3458.86051,3460.17968,3500.168315,3466.204865,3439.086735,3443.8716,3502.17709,3527.25443,3546.333565,3570.11805,3513.057535,3545.77392,3583.57765,3579.2181,3602.991185,3656.31896,3580.11775,3428.78028,3659.0428,3629.44878,3605.63038,3608.32078,3536.06511,3552.30536,3366.65199,3535.32335,3553.770925,3631.91612,3680.18429,3704.297475,3708.4941,3692.79174,3652.77014,3628.66066,3550.752775,3495.685075,3352.482075,3244.307,3162.320575,3068.481475,2924.42908,2876.42425,2778.30635,2670.49617,2578.41039
20170522,2578.41039,2525.040815,2465.61252,2417.50737,2371.30184,2330.44253,2299.199025,2270.0896,2212.55,2199.00528,2175.756785,2183.223595,2142.824275,2134.59965,2138.66869,2095.19859,2095.22899,2025.99888,2083.2664,2087.85946,2075.916535,2083.389425,2149.47855,2244.608985,2322.520575,2461.68769,2542.22375,2600.455235,2599.42515,2702.50813,2723.57533,2831.308275,2912.90064,3075.45495,3176.04532,3318.298035,3399.430315,3446.53255,3557.985885,3569.71734,3630.267965,3659.46289,3693.070755,3717.220325,3719.531295,3781.767885,3750.060495,3676.980605,3592.32088,3492.514925,3390.470675,3329.69775,3229.9164,3176.1274,3164.62328,3172.308115,3184.69203,3213.79585,3172.431045,3208.75743,3168.73963,3209.713225,3113.914465,3198.8571,3252.3459,3266.8505,3302.732475,3320.06,3342.96393,3401.04085,3406.7817,3383.17192,3342.524175,3339.29921,3308.65544,3276.47324,3259.19027,3167.80863,3164.258385,3248.255485,3267.22233,3320.0467,3295.440085,3268.423035,3207.4831,3001.23924,3090.49155,2855.043835,2898.306455,2773.7207,2708.98599,2604.11587,2501.290625,2511.003805,2430.81269,2335.98635,2245.0666
20170523,2245.0666,2214.10306,2167.89696,2131.532385,2095.750825,2042.0269,2078.38663,2039.6576,2001.229245,1998.373735,1993.51705,1964.268545,1950.03479,1903.618075,1917.981505,1958.37446,1899.75946,1911.32381,1883.47855,1882.909595,1908.60567,1940.70161,1993.95101,2100.817175,2163.576075,2335.85145,2404.04663,2427.07672,2537.815085,2584.84721,2568.98487,2633.52103,2728.377485,2838.03038,2982.36008,3068.966165,3095.925645,3138.819285,3243.39234,3282.529015,3341.56078,3381.319515,3418.61167,3465.572165,3477.45391,3522.921195,3561.49528,3527.106515,3415.46318,3338.56486,3282.954425,3240.473465,3157.8266,3131.13369,3182.23115,3164.83057,3179.57856,3225.56407,3274.82119,3251.780175,3280.22726,3286.142815,3273.451575,3306.3553,3318.022725,3331.790315,3383.768235,3390.3182,3401.51908,3215.91815,3411.07076,3372.34648,3346.32769,3342.720635,3331.02908,3312.33745,3267.293105,3289.58742,3315.5456,3381.76345,3439.25137,3508.20484,3490.918545,3470.59605,3428.80745,3361.969725,3314.37786,3237.6057,3144.07326,3002.5548,2913.387705,2814.0292,2726.7356,2662.4757,2602.4585,2534.57625,2427.5977
20170524,2427.5977,2319.564175,2233.97763,2227.336465,2165.81171,2153.4163,2133.32893,2084.34313,2078.28479,2049.044265,2029.696565,1989.563435,2000.93275,2038.68765,1983.41722,1969.644785,1953.03945,1939.898955,1970.488575,1950.19249,1973.18705,1913.220105,2016.819885,2160.91465,2233.172125,2359.17775,2434.8063,2508.03325,2570.35857,2606.283485,2636.08698,2690.557985,2776.78369,2781.93516,2995.311715,3138.313885,3175.972265,3243.82953,3291.857825,3331.60801,3429.307055,3454.7662,3501.46725,3542.36418,3539.11062,3600.126365,3614.052605,3547.15484,3456.09373,3415.003475,3378.227835,3273.9033,3204.24721,3257.315065,3212.52779,3228.21571,3298.965725,3295.63531,3353.21842,3388.583215,3391.39379,3270.024735,3335.49655,3373.91835,3353.44129,3406.23659,3465.742595,3454.44795,3438.16438,3475.14085,3434.6927,3349.432385,3422.87622,3391.556335,3384.593215,3397.087235,3340.1411,3308.04535,3375.04125,3438.67985,3479.060075,3491.76395,3463.867675,3458.976885,3442.274935,3379.23189,3314.70295,3200.315065,3123.14932,2991.08032,2909.63967,2813.829035,2705.2827,2652.225865,2611.316015,2500.195465,2412.77675
20170525,2412.77675,2319.84642,2291.221875,2192.48543,2175.59576,2151.15302,2125.701,2105.750335,2088.73384,2066.330465,2037.39679,2020.270285,2031.737545,2017.697685,1983.419975,1996.42975,1991.1449,1985.588635,1952.79017,1948.01813,1985.75441,2013.277525,2067.129225,2184.7986,2254.1904,2396.84601,2502.78431,2524.345035,2585.8316,2601.22198,2657.78574,2702.9704,2761.1408,2899.516185,2999.675065,3112.211875,3184.16364,3255.37906,3368.887625,3215.931165,3319.162725,3487.193025,3541.08985,3588.40973,3596.7703,3690.521335,3644.282365,3639.754285,3579.93915,3513.082615,3450.558365,3398.46217,3301.123175,3298.22349,3307.63324,3321.73789,3317.968195,3386.6892,3437.73574,3380.056205,3469.764135,3499.61608,3499.297165,3539.77562,3538.2712,3571.650685,3628.129135,3627.794165,3608.56455,3620.85356,3610.01482,3591.541785,3519.6151,3482.99165,3470.899955,3459.59619,3434.06171,3426.42295,3460.0349,3496.52212,3414.827915,3607.65027,3607.675065,3567.406085,3548.61689,3508.75356,3447.14055,3350.35569,3244.329515,3142.96575,2984.549735,2883.96364,2838.02145,2734.75379,2656.04895,2594.67154,2528.350805
20170526,2528.350805,2434.422975,2343.91809,2233.879495,2235.70739,2210.946685,2222.35495,2207.10346,2159.86908,2143.41964,2108.226035,2081.54405,2075.90447,2057.2478,2035.177875,2003.19071,2013.74046,2014.6479,1981.039465,1991.451845,2002.17763,1976.94354,2093.82508,2227.74791,2307.66685,2398.70497,2550.514115,2587.752215,2609.36614,2605.56956,2603.36043,2742.9217,2809.77795,2934.26614,3078.354635,3198.229245,3256.054985,3301.162125,3402.63495,3438.91887,3545.033585,3403.091995,3598.49702,3661.67012,3711.42105,3740.885015,3784.53609,3748.19669,3657.16142,3474.248325,3531.55546,3519.85298,3423.55319,3485.78009,3524.624355,3508.752135,3557.698035,3584.77237,3650.608985,3563.607225,3461.767985,3692.76343,3660.6141,3670.40575,3705.735015,3734.27463,3790.96132,3797.70613,3818.812565,3787.216515,3775.403645,3759.610655,3696.01015,3685.46629,3656.38375,3638.736075,3581.88095,3537.98183,3582.17925,3606.73789,3646.77564,3632.03069,3708.36091,3709.72796,3645.18895,3608.879,3598.23634,3503.617385,3412.529865,3244.387275,3125.866225,3085.826385,2976.26469,2896.007265,2810.763765,2746.557635,2642.25666
